Pool_0,Pool_1,Pool_2,Pool_3
12.2806,1.03247,1.77197,11.3767
12.6513,1.03247,0.497283,11.0037
12.7439,1.64411,0,10.6928
13.8569,1.92313,0,10.941
14.2283,2.10915,0,10.3497
13.9496,3.45223,0,9.35547
13.7629,2.46856,0,8.42393
15.0633,3.91726,0,8.88799
14.7856,4.01027,0,8.07981
14.1353,4.15687,0,7.70778
13.1132,2.80118,0,6.3112
13.9465,2.61516,0,5.62784
13.0171,1.8711,0,4.13777
12.5531,1.68509,0,3.39225
11.9041,0.980441,0,2.58455
11.5311,0.329389,0,1.90217
11.066,0,0,1.34364
10.6947,0,0,0.629444
10.4177,0,0,0.535459
9.39809,0,0,0.473291
8.93477,0,0,0.566787
8.19277,0,0,0.598604
8.28612,0,0,0.19378
8.47145,0,0,0
7.8204,0,0,0
8.09839,0,0,0
7.72773,0,0,0
7.72739,0.34357,0,0
7.35811,0.409781,0,0
6.15211,0.64939,0,0
5.87412,0.037751,0,0
5.96781,0.0109539,0,0
6.15211,0,0,0
6.89513,0.502788,0,0
6.15142,0,0,0
6.80178,0,0,0
7.08115,0,0,0
8.19552,0,0,0
9.77458,0,0.640824,0
10.8876,0,0.406962,0
10.9813,0,1.04296,0
10.241,0.447629,0.809099,0
9.59407,2.13594,1.70907,0
9.96644,3.82426,1.98809,0
9.50243,3.63824,1.80207,0
10.5255,4.66132,1.72143,0
10.8972,4.02289,2.17142,0
10.8972,5.8578,1.9225,0
10.1538,4.07648,1.19349,0
10.6192,4.02289,2.51334,0
11.5479,3.96929,3.41331,0
12.4756,4.24832,3.61437,0
13.2193,4.89937,4.60735,0
13.4987,5.88304,4.52939,0
13.1277,6.40167,4.34338,0
13.0347,6.00284,4.52939,0
14.3354,6.6271,4.77562,0.268218
15.0781,6.38749,5.48958,0.733744
15.3564,6.48049,5.67559,0.733255
15.5417,7.39795,4.99174,0.919759
14.8927,6.69331,4.12188,0.826751
15.076,4.60616,3.29987,0.237867
14.7054,4.60616,3.39288,0.113532
15.0763,4.39335,3.56384,0
15.3543,4.39335,2.86494,0.299546
14.7987,3.87472,3.14396,0.0200355
14.9833,3.68871,3.31492,0
14.1483,2.79805,2.18109,0
13.9644,3.4759,1.86928,0
13.7791,2.25262,1.68326,0
13.9654,2.53164,1.18543,0
13.5948,2.22582,1.37145,0
13.7801,1.61418,1.63542,0
14.1514,1.8002,0.966624,0.0185695
14.8941,2.17223,0.561801,0.204096
14.7088,1.56059,0.468794,0.297592
14.6165,1.95941,0.996731,0.07976
13.9682,0.829145,0,0
14.3402,1.20117,0.342992,0.0161262
13.6919,1.29418,0.358046,0
13.5073,1.4802,0.124184,0
12.954,2.22426,1.21017,0
12.7683,2.43707,1.11716,0
13.325,2.01144,1.13221,0
13.603,2.01144,1.47413,0
12.3061,1.18699,1.22522,0
12.7708,1.2532,1.93917,0
12.7714,1.43922,3.8348,0
11.8445,1.04039,4.42564,0
11.1004,0,3.58857,0
11.1944,0.362543,3.27676,0
10.0828,0.455551,4.13156,0
9.3391,0,3.91544,0
9.61744,0.203325,3.93049,0
9.24541,0,4.1493,0
9.33738,0,3.4504,0
8.03837,0,2.98537,0
7.94365,0,2.76925,0
8.22026,0,2.66119,0
9.33154,0,2.47517,0
9.33085,0,2.973,0
8.40216,0,2.41496,0
8.30812,0,2.29184,0
8.30571,0,2.32464,0
8.67637,0,2.75957,0
9.04702,0,2.75957,0
8.21339,0,3.1945,0
8.76903,0,3.10149,0
8.397,0,2.72946,0
8.67568,0,2.91547,0
8.30331,0,2.96332,0
8.57992,0.77868,1.73649,0
8.48657,0,1.37951,0
9.04324,0,2.07841,0
8.02119,0,2.09615,0
8.39184,0,1.92519,0
8.20686,0,1.76928,0
7.46452,0,2.34506,0
6.53582,0,2.12894,0
6.53445,0,1.75691,0
5.60747,0,1.32198,0
5.79314,0,1.32198,0
5.88511,0,0.452122,0
5.23612,0,0.281161,0
5.23612,0,0,0
5.14518,0,0,0
4.59023,0,0.170413,0
4.77796,0,0.821465,0
4.96501,0,0.167726,0
5.15446,0,1.0978,0
4.69183,0,0.941892,0
4.50719,0,1.48488,0
4.32186,0,1.14296,0
3.21024,0,1.23597,0
3.67631,0,1.04727,0
3.399,0,1.06232,0
3.49235,0,1.07737,0
3.49373,0.20489,1.10748,0
3.58777,0.882739,0.873617,0
3.59017,2.14543,1.27575,0
3.86988,1.99883,0.963937,0
3.12995,1.4534,0.994044,0
2.66731,1.02778,0.247298,0
2.668,2.43707,0.433313,0
3.04141,2.87531,1.00641,0
3.13648,4.138,0.958563,0
3.41687,3.56577,1.60961,0
4.53056,4.03081,2.50958,0
4.71657,4.52264,3.11547,0
4.43824,4.42964,2.26067,0
3.78993,4.52264,3.30149,0
4.16059,4.52264,3.89233,0
4.25256,4.64245,4.39016,0
4.43789,4.64245,4.82509,0
4.34523,4.64245,5.16701,0.100337
4.15818,3.56577,5.55678,0.0704752
4.34351,4.17741,5.72774,0.194811
4.62116,5.30768,5.8057,0.599146
4.89915,5.30768,5.8057,0.723482
4.61944,6.06592,5.58957,0.507116
4.89743,6.67756,7.12823,0.849283
4.71107,6.39854,7.28414,1.09844
3.87607,6.11952,9.22761,1.19243
3.78272,7.15678,8.43571,1.34858
3.96873,7.95443,9.81845,2.00061
3.96701,8.71267,10.7211,1.90858
4.05899,8.52666,11.2189,2.00256
5.07863,8.00803,12.0888,2.68592
4.5199,6.65233,11.0808,2.2527
4.52059,6.83834,11.8576,2.99872
4.70385,6.89194,11.4705,2.59585
4.23916,5.60245,11.0985,2.37899
5.16649,5.78846,11.5485,2.84501
4.70042,6.5735,11.2243,2.41179
4.79205,5.68284,11.2872,2.13276
5.71869,6.29448,12.049,2.5371
5.90298,6.6271,11.9409,2.63108
5.71628,6.25507,11.677,2.81808
5.0666,6.8935,12.0818,2.66339
4.97325,6.09585,11.6168,2.5087
4.97188,5.11218,11.7576,2.04367
5.15618,4.52734,10.9808,1.91982
4.96982,3.33086,10.8577,1.85863
4.97016,3.42387,11.8205,2.26199
4.4128,3.35766,11.1996,1.88996
5.06214,3.54367,11.1996,2.63548
5.61881,3.72968,11.7275,2.38681
5.61778,2.83902,10.5937,1.95212
5.98637,3.50426,10.5485,1.76709
6.26298,3.13223,9.24373,1.14639
5.79864,2.85321,8.62279,0.338693
6.16757,2.38817,8.42172,0
5.42489,2.62778,7.4438,0
5.61056,3.33242,6.41803,0
5.60953,2.44176,6.21696,0
5.7015,2.86739,6.29492,0
5.14449,3.81164,5.08313,0
4.77246,2.82797,4.46219,0
4.40181,2.21633,4.02726,0
3.84445,1.8443,3.14235,0
4.12313,2.33614,2.3956,0
4.49344,1.32567,0.763939,0
4.77109,1.53849,0.919847,0
4.49378,2.33614,0.919847,0
5.23578,1.91052,1.02791,0
3.93643,0.740832,0,0
2.72939,0,0,0
3.37941,0,0,0
3.84376,0,0,0
4.3994,0,0,0
4.30639,0,0,0
3.74904,0,0,0
3.65809,0,0,0
3.37976,0,0,0
3.10108,0,0,0
3.47208,0,0,0
2.17307,0,0,0
2.08006,0,0,0
2.4514,0,0,0
2.72905,0,0,0
2.16997,0,0,0
2.63398,0,0,0
2.26298,0,0,0
2.54097,0,0,0
4.11935,0,0,0
3.93505,0,0,0
4.30571,0,0,0
4.95435,0,0,0
4.58232,0,0,0
4.67464,0,0,0
4.67602,0,0,0
4.30639,0,0,0
4.67842,0,0,0
4.3088,0.288411,0,0
4.58713,0,0,0
4.68014,0,0,0
3.75282,0,0,0
3.47414,0,0,0
3.84411,0,0,0
4.02806,0,0,0
4.21339,0,0,0
3.8417,0,0,0
3.65637,0,0,0
4.67842,0,0,0
4.77177,0,0,0.251061
5.51515,0.753448,0,1.39946
5.1438,0.567433,0,1.33778
6.44316,0.513839,0,2.08232
5.8858,0.753448,0,1.58596
5.88443,0,0,1.2761
5.79348,0,0,1.86547
6.44384,0.0882155,0,3.20086
7.09215,0,0,3.41869
7.5565,0.27423,0.185467,4.07072
8.02119,0.952079,0.728458,5.22009
7.09352,0.673057,0.371481,5.22058
7.74423,1.2311,1.27145,6.15163
7.74354,0,0.899419,6.64946
7.09318,0,0.0924591,6.43358
7.18619,0.0614184,0,6.83694
6.44316,0,0,6.49624
6.25714,0,0,6.0312
4.77177,0,0,6.18784
4.77384,0,0,6.74589
4.12588,0,0,6.99407
4.40456,0,0.0774057,7.67743
4.21854,0,0,7.80225
3.94089,0,0,8.05092
3.75625,0,0,8.2061
2.2702,0,0,7.92854
2.27157,0,0,8.61141
1.80688,0,0,8.30155
0.972561,0,0,7.99071
1.15686,0,0,7.40085
1.06591,0,0,7.67938
2.17994,0,0,8.23743
3.10898,0,0,8.3603
2.18166,0,0,7.30393
2.55231,0,0,7.05526
2.18131,0,0,5.9054
2.17994,0,0,5.59554
2.08727,0,0,5.31554
1.15995,0,0,5.00519
0,0,0,3.79463
0.0452364,0,0,3.23561
0,0,0,1.90071
0,0,0,0.938817
0,0,0,0.00678812
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.78181,0,0
0,1.02142,0,0
0,1.85849,0,0
0,1.52587,0,0
0,1.8979,0,0
0.0438617,2.08391,0,0
0,0.116577,0,0
0,0,0,0
0,0,0,0
0,0.263179,0,0
0,0,0,0
0,0,0,0
0,0.835404,0,0
0.500307,1.44704,0,0
0.779329,1.72607,0,0
0.31601,2.03188,0,0
1.05938,1.97829,0,0
1.43347,1.07345,0,0
2.26779,0.860637,0,0
2.7318,1.65829,0,0
2.91644,0.248998,0,0
2.26779,0,0,0
3.28744,0,0.0499861,0
3.00807,0,0,0
3.56577,0,0.283848,0
3.3801,0,0.88974,0
3.93746,0,2.47355,0
4.77315,0,3.28051,0
4.86444,0,3.59233,0
5.79211,0,3.18751,0
5.79245,0,3.51437,0
5.79211,0,3.8563,0
6.06907,0,4.10521,0
6.06907,0,4.96002,0
5.23406,0,4.41703,0
6.25439,0,4.26112,0
6.53273,0,4.27617,0
6.71977,1.05927,3.46653,0
7.18344,1.15227,3.55953,0
8.76078,0.792861,3.58964,0
8.85207,0,3.90146,0
8.5727,0,2.93859,0
8.20102,0.0755994,3.0945,0
10.2417,1.85692,3.99446,0
11.3554,2.01614,4.11758,0
12.2827,1.59051,4.30359,0
13.1177,0.64626,4.22564,0
14.045,0.832275,2.873,0
14.694,0.313644,3.15202,0
15.5287,0.499658,2.65419,0
14.694,0,2.63914,0
15.6227,0.871688,3.19718,0
15.901,0.353057,2.6843,0
17.1987,0.446064,2.42033,0
18.2187,1.24372,2.52839,0
18.683,2.13438,2.48054,0
18.3124,1.52274,3.16439,0
18.869,2.32039,3.52137,0
19.982,2.59942,3.11654,0
20.9097,2.2668,2.27679,0
21.003,1.84118,1.77896,0
22.7671,2.15961,2.11819,0
22.6734,2.49223,2.18109,0
23.2287,1.69457,2.16604,0
23.7847,1.08293,0.79835,0
23.5036,1.77496,0,0
23.2242,2.62621,0,0
23.9648,2.4402,0,0
25.1698,2.5332,0,0
26.0978,3.21105,0,0
26.6545,2.78543,0,0
27.0258,3.58308,0,0
26.8415,3.55629,0,0
26.1922,3.37027,0,0
25.8212,5.72382,0,0
24.1512,6.08323,0,0
22.5742,5.61819,0,0
21.2749,5.67179,0,0
21.6452,6.49624,0,0
21.7365,6.12421,0,0
20.4364,5.68597,0,0
19.971,4.51629,0.311268,0
18.856,3.98504,0.0650395,0
16.7175,3.56098,0,0
16.0651,1.92626,0,0
14.7643,0.996187,0,0
12.8129,1.34298,0,0
10.5848,0.226895,0,0
9.47391,0,0,0
7.71055,0.679316,0,0
5.66714,0,0,0
3.43977,0.893693,0,0
2.04638,0.575258,0,0
0.747711,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.285184,0,0
0,1.30827,0,0
0,1.25467,0,0
0,0,0,0
0,0.882642,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.192177,0,0
0,0.192177,0,0
0,0.365575,0,0
0,0.751786,0,0
0,0,0,0
0,0.592568,0,0
0,0.193742,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.124229
0,0,0.230078,2.35934
0,0,0,3.07451
0,0,0,4.84556
0,0,0,6.73997
0,0,1.00424,8.23053
0,0,0.350505,10.4681
0,0,0,11.0898
0,0,0,12.9244
0,0,0,15.2281
0,0,0,19.8926
0,0,0.187605,23.5625
0,0,0,25.4006
0,0,0,28.7591
0,0,0,31.9032
0,0,0,34.7659
0,0,0,37.8439
0,0,0,39.0564
0,0,0,39.2757
0,0,0,39.4627
0,0,0,38.1905
0,0,0,37.6931
0,0,0,36.6064
0,0,0,35.2074
0,0,0,34.8961
0,0,0,33.9024
0,0,0,32.7222
0,0,0,31.7906
0,0.568901,0,29.7704
0,0,0,28.0008
0,0,0,27.3787
0,0,0,25.2679
0,0,0,23.281
0,0,0,21.1976
0,0,0,18.0603
0,0,0.13921,17.0333
0,0,0.154263,16.4112
0,0,0.340278,15.4463
0,0.0786317,0,13.5823
0,0.357654,0,12.5866
0,0,0,9.91487
0,0,0,7.73753
0,0,1.42626,6.61705
0,0,1.21014,3.51012
0,0,1.17734,3.69418
0,0,1.56443,1.82866
0,0,1.65743,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.299423,0
0,0,1.21444,0
0,0.513742,0.746719,0
0,1.12538,0,0
0,0,0.869833,0
0,0.0471401,0,0
0,0.817996,0.228461,0
0,2.13428,0.507483,0
0,2.78533,0,0
0,4.31443,0,0
0,4.68646,0,0
0,4.23404,0,0
1.01848,4.9781,0,0
0.645424,2.49213,0,0
0.365715,2.63873,0,0
1.94547,3.84783,0,0
3.24344,4.64548,0,0
5.19179,5.29653,0,0
6.3041,6.00118,0,0
6.3041,6.91864,0,0
8.07021,7.18348,0.976825,0
7.32718,6.71844,0.340826,0
7.42019,7.11727,0,0
8.62688,7.06367,0.122018,0
8.16046,5.61497,0,0
8.43777,4.81731,0,0
9.64549,5.04274,0,0
11.8746,5.82621,1.68809,0
12.0582,5.667,0.197284,0
13.4502,6.83668,0.833283,0
13.5442,5.98543,0.692428,0
14.5646,5.65282,0.209651,0
14.1925,4.05751,0,0
15.3989,4.82837,0.209651,0
14.4705,4.36333,1.03435,0
13.8205,4.29712,1.51713,0
15.6793,6.09106,1.97948,0
14.1037,6.60969,1.70046,0
14.474,5.59922,1.34348,0
13.6362,4.27032,0,0
13.3599,4.73536,0,0
12.5263,2.99345,0,0
12.805,3.7911,0,0
12.9934,5.85145,0,0
12.5291,5.57242,0,0
12.9924,5.57242,0,0
12.8095,6.5293,0.0661089,0
12.9972,6.26289,1.04403,0
13.4619,6.63492,0.732214,0
13.7413,5.47785,1.29026,0
14.2976,6.79414,1.2123,0
15.2266,6.22191,1.00855,0
14.6724,5.76949,2.15743,0
14.1184,6.32754,2.88644,0
13.6548,5.62289,3.0574,0
11.4274,4.99863,1.59939,0
12.1691,4.48,2.11227,0
11.8924,6.68695,2.57731,0
10.777,4.5336,1.89615,0
9.48044,4.71961,1.32037,0
9.01678,3.40333,1.1494,0
8.08808,3.45692,0.591359,0
7.34539,1.86162,0,0
7.90344,3.0313,0,0
7.06843,2.75228,0,0
5.77045,3.1779,0,0
5.40049,2.14064,0,0
6.88414,1.19638,0,0
5.67985,0.0661129,0,0
5.40358,0,0,0
5.21619,0,0,0
5.03121,0,0,0
5.1249,0,0,0
4.93889,0,0,0
4.84657,0,0,0
4.93923,0,0,0
4.47454,0,0,0
4.38153,0,0,0
3.1769,0,0,0
1.97055,0,0,0
1.60162,0,0,0
0.673949,0.425526,0,0
0.2096,0,0,0
0,0,0,0
0,0.319903,0,0
0,0,0,0
0,0.0140836,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.743962,0,0
0,0.624157,0,0
0,0.743962,0,0
0,0.96939,0,0
0,0.516969,0,0
0,0.463375,0,0
0,0.103961,0.661252,0
0,0,0.661252,0
0,0,0.814473,0
0.134463,0.608412,1.1865,0
1.90023,1.39188,1.55584,0
3.66531,3.21262,1.98809,0
4.31533,2.97301,1.94024,0
4.68839,3.62406,1.39456,0
4.78243,1.85536,1.42467,0
5.61812,1.09712,1.29887,0
5.89817,2.2668,2.3698,0
6.26883,0.737702,2.19884,0
6.73352,0,2.05798,0
7.1989,0.444499,2.61603,0
6.73627,0.630514,2.46012,0
7.57368,0.948949,2.70635,0
7.85339,1.71981,1.97465,0
8.03906,1.81281,1.97465,0
8.13241,1.99883,0.963937,0
8.87407,2.09184,0.978991,0
8.96707,1.5732,0.559114,0
8.8751,2.37086,0.232244,0
8.59504,1.81281,0.0161228,0
9.05974,2.49066,0.217191,0
8.78312,2.55687,0.667175,0
9.15584,2.8091,1.56714,0
9.9929,3.64616,1.64241,0.352429
9.90265,3.68558,2.1225,0.75481
9.62465,2.4623,2.1225,0.879146
9.43933,2.4623,1.85853,0.568306
9.71801,2.3425,2.04455,0.661314
9.90402,3.14015,2.49453,0.940336
9.80998,2.76812,2.37141,0.692642
8.41865,1.47863,2.34131,0.289773
8.23298,1.38562,1.82842,0.849283
8.51097,1.99726,1.82842,1.09795
8.04765,1.99726,1.82842,1.09795
7.67597,1.71824,1.5494,0.943268
7.02526,2.68929,0.991357,0.447392
6.93225,2.59629,1.06931,0.416552
6.56091,2.41027,1.22522,0.230537
6.46756,1.91844,1.38113,0.168858
6.09553,1.54641,0.838136,0
6.18819,2.15805,0.745129,0.418507
5.81685,1.97203,0.559114,0.26382
5.63049,1.69301,0.373099,0.139973
6.09347,1.29418,0.622014,0.606476
6.74211,1.90582,0.529007,0.513469
6.27776,1.6268,0.855877,0.824797
7.48205,1.53379,1.27575,0.669621
7.38973,1.01516,1.71068,1.13564
7.29706,2.23844,1.61768,1.07347
6.83409,3.55472,1.35371,1.32263
7.20371,5.11061,0.576854,1.50913
7.48205,6.12108,0.576854,1.69563
8.03803,5.50944,0.918777,1.32263
8.40697,5.0444,0,0.88843
9.51996,4.10015,0.204825,0.764095
9.33257,3.54211,0,0.578569
9.98088,2.83746,0,0.82724
10.1662,2.83746,0,0.765072
9.98122,2.93047,0.609648,0.889408
9.70151,1.85379,0.921464,0.828217
8.95917,2.18641,0.300519,0.797866
9.05218,2.58523,0.0516038,1.38822
8.95951,1.66778,0.0516038,1.26388
9.14553,2.46543,0.144611,1.6364
9.05389,2.13281,0,2.10241
9.60988,2.13281,0,2.00941
10.4445,2.93047,0.144611,2.22626
11.1858,2.93047,0.330626,2.00843
10.4435,2.03981,0.159665,1.97808
10.1652,1.9468,0.159665,2.47542
10.9072,3.35609,1.37145,2.7236
11.8331,3.78171,1.77627,2.22675
11.3691,4.20734,1.59026,2.00989
11.087,3.70289,0,1.01814
10.993,3.33086,0,0.117441
10.1583,3.14484,0.522015,0.0557618
10.5303,4.12851,1.23597,0.365624
10.6233,5.13898,1.74885,0.365624
9.79005,5.32499,2.27679,0.395974
10.3471,6.82729,2.29184,0.426814
9.88306,6.33546,1.85691,0.613318
9.42111,7.62494,1.88702,1.01668
9.23613,7.71795,3.0988,1.07835
9.4218,7.81096,3.19181,0.922691
9.60713,9.03424,4.04662,1.04703
9.79211,8.32959,4.03156,0.985347
8.95711,8.05057,4.00146,0.799332
8.40044,6.64128,3.81544,0.582478
7.37736,5.61819,3.22729,0
6.53995,4.99394,2.29722,0
5.8913,4.99394,2.46818,0
5.98499,3.74387,2.23432,0
6.35702,4.1159,2.51334,0
6.35599,3.22523,2.15636,0
5.79829,1.53692,1.42736,0
5.33325,1.07188,0.278474,0
4.7759,0,0.0924591,0
5.23922,0,0.0924591,0
4.68289,0,0.170413,0
4.40559,0,0.605343,0
4.59126,0,1.13328,0
4.12725,0,0.854259,0
3.93986,0,0.887053,0
3.66015,0,0.0951463,0
2.45484,0,0,0
2.17616,0,0,0
1.98877,0,0,0
1.98808,0,0,0
0.967749,0,0,0
0.316698,0,0,0
0,0,0,0
0.0380192,0,0,0
0.0376755,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.0704138,0
0,0,0.334383,0
0,0,0.910167,0
0,1.51325,3.67566,0
0,1.44704,4.3294,0
0,1.60626,4.70143,0
0,1.27364,4.65358,0
0,2.20372,4.12295,0
0,1.83169,3.05202,0
0,1.40606,3.50201,0
0,0.887434,4.46488,0
0,0.887434,4.46488,0
0,0,3.67297,0
0,0.102396,4.33907,0
0,0.00938907,4.33907,0
0,0.195404,2.81548,0
0,0.195404,2.3956,0
0,1.29888,2.83053,0
0.0490168,2.56157,2.2698,0
0.511992,2.77438,1.24403,0
1.06901,2.44176,0.668244,0
1.25639,2.08235,1.14833,0
1.53473,2.17536,2.70204,0
1.44138,1.3777,1.83218,0
0.97806,1.3777,1.3193,0
1.16236,0,0,0
0.884021,0,0,0
1.81169,0,0,0
2.55437,0,0,0
2.55506,0,0,0
3.57711,0,0,0
4.13481,0,0,0
4.69114,0,0,0
5.43382,0,0,0
5.80654,0,0.162352,0
5.71388,0,0,0.612829
5.34288,0,0.582229,0.55115
5.43451,0,0,0.240799
5.62053,0,0,0.675485
6.08453,0,0,1.01716
5.71181,0,0,0.862966
5.71147,0,0,0.614784
6.26745,0,0,0.707791
6.7318,0,0.567175,1.04898
6.54613,0.245868,0.474168,1.20464
5.61743,0,1.11285,0.335761
6.35943,0.485477,1.37682,0.553104
6.26608,0.605282,1.53273,0.584433
5.8031,0.0866507,1.0349,0.988279
5.1548,0.179658,0.863938,0.739608
5.06007,0.844891,0.476855,0.523242
4.68736,1.51012,0.182779,0.276037
4.68598,2.36137,0,0
4.31327,2.41497,0,0
4.0339,2.04294,0,0
4.77693,3.11961,0.356428,0
5.14827,2.69399,0.698351,0.153656
5.05458,2.10915,0.512336,0
5.33154,1.83012,1.36714,0.310297
4.58748,1.6977,1.30693,0
4.21407,0.0361862,0.56287,0
4.58542,0.222201,0.748885,0
4.39871,0,0,0
4.30571,0,0.112887,0
4.67705,0,0.640824,0
4.49035,0,1.1236,0
5.04633,0,1.71444,0
5.69704,0,2.27248,0
4.76799,0,0,0
4.67602,0,0,0
5.23269,0,0.45481,0
5.32672,0,0.88974,0
4.95573,0.435013,0.547817,0
5.41939,2.36294,0.142994,0
5.60609,2.73497,0.266108,0
5.70082,2.98719,0.389222,0
5.60678,2.00352,0,0
5.60643,1.91052,0,0
5.32879,1.6977,0,0
4.12381,1.6047,0,0
3.1958,1.23267,0,0
2.54613,0.647825,0,0
2.26813,0.647825,0,0
2.8248,0.83384,0,0
2.45381,0.435013,0,0
3.28812,0.52802,0,0
4.5892,0.327824,0,0
5.0532,0,0,0
4.68186,0,0,0
4.40799,0,0,0
4.59676,0,0,0
4.69079,0,0,0
3.57574,0,0,0
4.13275,0,0,0
3.94811,0,0,0
3.02113,0,0,0
4.32048,0,0,0
4.13687,0,0,0
4.60191,0.405086,0,0
5.0666,0.777116,0,0
5.71663,0.843326,0,0
5.62465,1.02934,0,0
5.90367,1.30836,0,0
5.62602,0,0,0
5.71869,0,0,0
5.90539,0,0,0
5.72075,0,0,0
6.18579,0,0,0
6.64979,0,0,0
6.37146,0,0,0
6.64945,0,0,0
7.29981,0,0,0
7.85786,1.09399,0,0.261865
8.22851,1.09399,0,0.13753
8.50857,2.56949,0,0.478231
9.15721,3.79277,0,0.633406
9.89783,2.68929,0,0.19872
10.6388,1.98465,0,0
11.5648,1.18699,0,0
11.6574,1.18699,0,0
11.9354,1.18699,0,0
12.4924,1.46602,0,0.19872
12.3081,1.74504,0,0.353407
12.5854,1.55902,0.400519,0.478231
12.7708,1.2532,0.400519,0.22956
13.1424,1.22641,1.02146,0.757253
14.1631,1.29262,1.39349,1.12928
14.2565,1.47863,1.20748,1.28446
14.4414,1.99726,1.5494,0.8811
14.1624,1.1066,1.5494,0.818932
13.9764,0.920588,1.36339,0.57075
14.5331,1.1066,1.89132,0.8811
14.9978,3.00773,2.26335,1.37747
14.2558,2.82171,2.2483,1.50229
14.2551,2.6357,1.79832,1.19194
13.2351,2.44968,1.51929,1.16159
13.4201,2.6625,1.34833,1.06858
13.6051,2.56949,1.69026,1.19292
14.0684,2.56949,1.34833,1.44159
12.7687,1.91844,0.697281,0.666201
13.0467,1.91844,1.38113,0.541865
12.768,1.73242,0.853189,0.231515
12.212,2.34406,1.36607,0
12.398,4.67081,1.89401,0.0445224
12.7656,3.52792,1.30586,0
12.1149,2.96988,0.840823,0
11.9299,2.75707,1.10479,0
11.6499,2.19902,1.04458,0
12.0202,2.10602,0.951571,0
10.9967,0,1.04727,0
10.438,0,0,0
10.252,0.365673,0,0
9.04358,0,0.0268713,0
9.32054,0.286846,0.182779,0
8.76181,0.766064,0,0
8.57374,0.633644,0,0
7.08665,0.342005,0,0
4.76215,0.037751,0,0
3.92611,0,0,0
3.08905,0,0,0
1.97399,0,0,0
1.41423,0,0,0
0.11075,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.105429,0,0
0,1.11589,0,0
0,0.62406,0,0
0,0.849488,0,0
0,1.77956,0,0
0,0.423864,0,0
0,2.15159,0,0
0,1.32714,0,0
0,0.622495,0,0
0,0.196871,0,0
0,0.250466,0,0
0,0.676089,0,0
0,0,0,0
0,0,0,0
0,0.99609,0,0
0,2.25878,0,0
0,3.13526,0.490812,0
0,2.17682,2.83374,0
0,0,1.73001,0
0,0,1.13918,0
0,0,1.01069,0
0,0,1.31982,0
0,0,1.69185,0
0,0,0.309102,0
0,0,1.27197,0
0,0,2.66708,0
0,0,2.86815,0
0,0,2.96116,0
0,0,4.12241,0
0,0,5.26591,0
0,0,4.02134,0
0,1.13174,5.10463,0
0,0,5.3057,0
0,0,3.58103,0
0,0,3.63856,0
0,0,3.21599,0
0,0.171736,3.52512,0
0,0.184353,3.24341,0
0,0,2.74558,0
0,0,2.79074,0
0,0.3956,3.84393,0
0.0486731,0.327824,5.02023,0
0.702131,0.406651,5.12561,0
0.889864,0.140245,5.09281,0
0.70488,0.233252,5.17077,0
