TF_A,TF_B,TF_C,TF_D,TF_E,TF_F,TF_G,TF_H,TF_I,TF_J
0,0,0,0.137617,0,0,0,15.5255,0,0
0,0,0,0.523704,0,0,0,16.4206,0,0
0,0,0,1.0091,0,0,0,17.3134,0,0
0,0,0,0,0,0,0,17.4083,0,0
0,0,0,0,0,0,0,17.5914,0,0
0,0,0,0,0,0,0,17.9643,0,0
0,0,0,0,0,0,0,18.8796,0,0
0,0,0,0,0,0,0,18.8728,0,0
0.60144,0,0,0,0,0,0,19.2186,0,0
0.67731,0,0,0,0,0,0,19.2164,0,0
0.874132,0,0,0,0,0,0,19.5555,0,0
1.24927,0,0,0,0,0,0,19.4854,0,0
1.04841,0,0,0,0,0,0,19.5533,0,0
0.915183,0,0,0,0,0,0,20.1974,0,0
1.26778,0,0,0,0,0,0,20.3602,0,0
1.00956,0,0,0,0,0,0,20.584,0,0
1.69221,0,0,0,0,0,0,21.314,0,0
2.4958,0,0,0,0,0,0,21.9741,0,0
2.62702,0,0,0,0,0,0,22.13,0,0
2.38108,0,0,0,0,0,0,22.2476,0,0
2.336,0,0,0,0,0,0,22.2024,0,0
2.10235,0,0,0,0,0,0,21.9923,0,0
1.44848,0,0,0,0,0,0,21.4093,0,0
1.90974,0,0,0,0,0,0,21.4749,0,0
1.5654,0,0,0,0,0,0,21.493,0,0
1.09808,0.314979,0,0,0,0,0,21.3824,0,0
1.16369,1.00891,0,0,0,0,0,20.0716,0,0
1.11861,0.326238,0,0,0,0,0,19.2988,0,0
2.25629,0.425644,0,0,0,0,0,19.2265,0,0
1.92221,0.651644,0,0,0,0,0,18.8763,0,0
1.90791,1.26868,0.614849,0,0,0,0,19.43,0,0
1.86283,1.65972,0.68904,0,0,0,0,19.3781,0,0
1.86283,1.74787,0.89325,0,0,0,0,19.5679,0,0
1.83003,1.65972,1.19957,0,0,0,0,19.2899,0,0
2.71151,2.75594,1.78869,0,0,0,0,20.298,0,0
2.62336,3.22387,1.39423,0,0,0,0,19.8302,0,0
2.71151,3.09728,1.58448,0,0,0,0,19.5386,0,0
3.16251,3.92905,2.40573,0.0623156,0,0,0,19.3964,0.305644,0
3.04156,4.18224,2.12732,0,0,0,0,19.315,1.32323,0
2.29129,4.17098,1.59844,0.105806,0,0,0,18.8177,0.88249,0
2.02685,3.90654,1.21793,0.66702,0,0,0,18.3951,0.618046,0
1.54103,4.07157,0.851379,0.402576,0,0,0,18.0041,0.353602,0
1.2786,3.79587,0.758825,0.0276543,0,0,0,18.1215,0.603523,0
1.31342,2.58431,0.508338,0,0,0,0,17.674,0.489707,0
1.61469,2.05543,0.183659,0,0,0,0,17.9044,0.915924,0
1.64127,1.51528,0,0,0,0,0,17.7258,0.423848,0
1.41164,1.75721,0,0,0,0,0,17.6466,0.0455875,0
0.89503,0.963872,0,0,0,0,0,17.4861,0,0
1.31726,1.47024,0,0,0,0,0,17.2917,0,0
0.404991,0.704098,0,0,0,0,0,16.6723,0,0
0,0,0,0,0,0,0,16.6337,0,0
0.0707221,0,0,0,0,0,0,16.8212,0,0
0,0,0,0,0,0,0,17.1533,0,0
0,0,0,0,0,0,0,16.8911,0,0
0,0,0,0,0,0,0,16.7056,0,0
0,0,0,0,0,0,0,17.2706,0,0
0,0,0,0,0,0,0,17.1801,0,0
0,0,0,0,0,0,0,17.0489,0,0
0,0,0,0,0,0,0,16.4319,0,0
0,0,0,0,0,0,0,16.6669,0,0
0,0,0,0,0,0,0,15.7968,0,0
0,0,0,0,0,0,0,15.5843,0,0
0,0,0,0,0,0,0,15.2949,0,0
0,0,0,0,0,0,0,15.0735,0,0
0,0,0,0,0,0,0,15.3333,0,0
0,0,0,0,0,0,0,14.2937,0,0
0,0,0,0,0,0,0,14.0541,0,0
0,0,0,0,0,0,0,13.9275,0,0
0,0,0,0,0,0,0,12.5963,0,0
0,0,0,0,0,0,0,11.9658,0,0
0,0,0,0,0,0,0,11.9093,0,0
0,0,0,0,0,0,0,11.2855,0,0
0,0,0,0,0,0,0,11.3217,0,0
0,0,0,0,0,0,0,10.7386,0,0
0,0,0,0,0,0,0,10.3047,0,0
0,0,0,0,0,0,0,9.68321,0,0
0,0,0,0,0,0,0,10.2143,0,0
0,0,0,0,0,0,0,9.90925,0,0
0,0,0,0,0,0,0,9.80756,0,0
0,0,0,0,0,0,0,9.21099,0,0
0,0,0,0,0,0,0,8.74994,0,0
0,0,0,0,0,0,0,8.25742,0,0
0,0,0,0,0,0,0,7.92072,0,0
0,0,0,0,0,0,0,7.94559,0,0
0,0,0,0,0,0,0,8.04051,0,0
0,0,0,0,0,0,0,8.21901,0,0
0,0,0,0,0,0,0,8.82707,0,0
0,0,0,0,0,0,0,8.13999,0,0
0,0,0,0,0,0,0,8.57853,0,0
0,0,0,0,0,0,0,8.38649,0,0
0,0,0,0,0,0,0,7.82832,0,0
0,0,0,0,0,0,0,9.0805,0,0
0,0,0,0,0,0,0,9.13481,0,0
0,0,0,0,0,0,0,10.0977,0,0
0,0.548399,0,0,0,0,0,10.6809,0,0
0,0,0,0,0,0,0,10.6787,0,0
0,0,0,0,0,0,0,11.5285,0,0
0,0.340247,0,0,0,0,0,11.8291,0,0
0,0.401208,0,0,0,0,0,12.5976,0,0
0,0.450912,0,0,0,0,0,13.1333,0,0
0,0,0,0,0,0,0,12.6135,0,0
0,0,0,0,0,0,0,13.104,0,0
0,0.572835,0,0,0,0,0,13.6645,0,0
0,0.407797,0,0,0,0,0,14.1256,0,0
0.107929,0,0,0,0,0,0,14.555,0,0
0.105913,0,0,0,0,0,0,15.1855,0,0
0.380621,0,0,0.466059,0,0,0,15.285,0,0
1.17395,0,0,0.675849,0,0,0,15.7868,0,0
0.665591,0,0,0,0,0,0,15.484,0,0
0,0,0,0.334421,0,0,0,14.9597,0,0
0.112146,0,0,0,0,0,0,14.5981,0,0
0.618494,0.464089,0,0.379079,0,0,0,15.475,0,0
0.960823,0,0,0.302095,0,0,0,15.9993,0,0
0.628756,0,0,0,0,0,0,15.7146,0,0
0,0,0,0,0,0,0,15.8117,0,0
0.686116,0,0,0.367915,0,0,0,16.2163,0,0
0.520083,0,0,0.61003,0,0,0,15.9631,0,0
0.0260128,0,0,0.0588121,0,0,0,15.3099,0,0
0,0,0,0.278599,0,0,0,14.6726,0,0
0.171521,0,0,0.608862,0,0,0,15.2986,0,0
0.405177,0,0,0.685846,0,0,0,15.4454,0,0
0.792588,0,0,1.67664,0,0,0,16.4895,0,0
0.782326,0,0,1.8306,0,0,0,17.4522,0,0
0.5527,0,0,1.21357,0,0,0,17.7527,0,0
0.753553,0,0,1.10309,0,0,0,17.4634,0,0
1.12869,0,0,1.44452,0,0,0,18.0126,0,0
1.40742,0,0,1.25706,0,0,0,17.9831,0,0
1.47505,0,0,0.992612,0,0,0,18.3266,0,0
0.437794,0,0,0.287427,0,0,0,18.5322,0,0
0.296317,0,0,0,0,0,0,19.5287,0,0
0,0,0,0.308588,0,0,0,19.5558,0,0
0,0,0,1.05726,0,0,0,20.2202,0,0
0,0,0,0.792819,0,0,0,20.7151,0,0
0,0,0,0,0,0,0,20.0754,0,0
0,0,0,0,0,0,0,19.7182,0,0
0,0,0,0,0,0,0,19.4311,0,0
0,0,0,0,0,0,0,20.1023,0,0
0.343228,0,0,0,0,0,0,21.056,0,0
0.236569,0,0,0,0,0,0,20.5475,0,0
0,0,0,0,0,0,0,19.7293,0,0
0,0,0,0,0,0,0,19.7969,0,0
0,0,0,0,0,0,0,19.4081,0,0
0,0,0,0,0,0,0,18.8273,0,0
0,0,0,0,0,0,0,18.9358,0,0
0,0,0,0,0,0,0,18.4136,0,0
0,0,0,0,0,0,0,18.5221,0,0
0,0,0,0,0,0,0,17.8056,0,0
0,0,0,0,0,0,0,18.0541,0,0
0,0,0,0,0,0,0,18.036,0,0
0,0,0,0,0,0,0,19.3378,0,0
0,0,0,0,0,0,0,19.4011,0,0
0,0,0,0,0,0,0,19.6293,0,0
0,0,0,0,0,0,0,19.453,0,0
0,0,0,0,0,0,0,19.8824,0,0
0,0,0,0,0,0,0,20.6463,0,0
0,0,0,0,0,0,0,21.6249,0,0
0,0,0,0,0,0,0,22.4973,0,0
0,0,0,0,0,0,0,22.9922,0,0
0,0,0,0,0,0,0,23.5051,0,0
0,0,0,0,0,0,0,24.5222,0,0
0.285495,0,0,0,0,0,0,25.9686,0,0
0.640103,0,0,0,0,0,0,26.7979,0,0
0.871744,0,0,0,0,0,0,27.2274,0,0
1.75524,0,0,0,0,0,0,26.9856,0,0
1.3473,0,0,0,0,0,0,26.9675,0,0
2.59769,0,0,0,0,0,0,27.4986,0,0
3.4361,0,0,0,0,0,0,28.2489,0,0
3.19218,0,0,0,0,0,0,28.5518,0,0
4.36468,0,0,0,0,0,0,29.7089,0,0
4.32986,0,0,0,0,0,0,31.2954,0,0
4.56352,0,0,0,0,0,0,31.4423,0,0
6.42067,0,0,0,0,0,0,32.3192,0,0
6.74871,0,0,0,0,0,0,34.2447,0,0
8.2738,0,0.864627,0,0,0,0,34.8053,0,0
9.90756,0.779068,2.25663,0,0,0,0,35.5285,0,0
10.0531,0,3.33351,0,0,0,0,35.5172,0,0
11.7545,0.448992,3.55609,0,0,0,0,36.4439,0,0
12.4186,0.057955,4.34501,0.152285,0,0,0,35.3998,0,0
12.806,0,4.25687,0,0,0,0,33.863,0,0
13.0519,0,4.21059,0,0,0,0,32.7195,0,0
12.765,0.0851415,4.54482,0,0,0,0,32.898,0,0
13.7919,1.17011,5.18977,0,0,0,0,33.0539,0,0
13.3532,0.288624,3.89987,0,0,0,0,32.8866,0,0
13.7406,1.75337,4.10408,0,0,0,0,33.6143,0,0
13.4987,1.83026,3.227,0,0,0,0,33.325,0,0
15.0238,2.05626,3.65379,0.184611,0,0,0,33.8855,0,0
16.6391,2.87678,3.83008,0.856303,0,0,0,33.6889,0,0
17.2151,4.16522,3.31956,0.856303,0,0,0,34.4166,0,0
17.1187,3.46004,2.81858,0,0,0,0,34.0278,0,0
18.1046,3.28374,2.96256,0.305085,0,0,0,33.6933,0,0
19.5333,3.44878,3.00443,0.0406405,0,0,0,33.4854,0,0
19.7998,2.75485,2.73999,0,0,0,0,32.6515,0,0
19.3795,2.66671,2.9442,0,0,0,0,33.2277,0,0
19.9453,4.20834,2.46158,0,0,0,0,31.8559,0,0
19.4184,4.6153,2.29484,0,0,0,0,30.4049,0,0
18.0245,4.35086,2.04435,0.347407,0,0,0,28.6783,0,0
16.7536,3.82197,2.93098,0,0,0,0,27.6048,0,0
16.2002,4.55434,2.94493,0.897457,0,0,0,26.5359,0,0
14.8186,3.25464,2.16996,0.456717,0,0,0,25.0759,0,0
13.9453,2.47256,1.71527,0.599519,0,0,0,23.9391,0,0
13.5927,1.99338,0.633981,0.995602,0,0,0,22.5289,0,0
13.4513,0.0494472,0,0.885125,0,0,0,20.7977,0,0
12.6354,0,0,0.664171,0,0,0,19.688,0,0
12.1373,0,0,0.664171,0,0,0,19.4982,0,0
12.2377,0,0,1.97406,0,0,0,18.8473,0,0
12.1065,0,0,1.62147,0,0,0,18.6213,0,0
11.3645,0,0,1.88591,0,0,0,19.0823,0,0
10.3375,0,0,0.861628,0,0,0,17.6043,0,0
9.63028,0,0,0.751151,0,0,0,16.5488,0,0
9.6323,0,0,0.145278,0,0,0,14.4629,0,0
8.86975,0,0,0,0,0,0,13.3894,0,0
8.18308,0,0,0.0571302,0,0,0,12.8945,0,0
7.07619,0,0,1.7966,0,0,0,11.9769,0,0
7.43904,0,0,1.49983,0,0,0,11.525,0,0
8.08064,0,0,1.90707,0,0,0,11.4052,0,0
7.61534,0,0,2.65575,0,0,0,11.3849,0,0
6.93068,0,0,2.3913,0,0,0,9.95663,0,0
7.03935,0,0,3.16231,0,0,0,9.70131,0,0
4.40114,0,0,1.81776,0,0,0,7.45023,0,0
3.73902,0,0,3.19347,0,0,0,6.39025,0,0
3.88252,0,0,4.4487,0,0,0,6.4965,0,0
3.92558,0,0,6.0342,0,0,0,6.19144,0,0
2.47013,0,0,5.70277,0,0,0,5.43872,0,0
2.25077,0,0,5.25086,0,0,0,5.02962,0,0
2.14411,0,0,4.38055,0,0,0,4.58431,0,0
2.47618,0,0,4.46869,0,0,0,4.55267,0,0
2.53354,0,0,4.76547,0,0,0,4.36504,0,0
3.19144,0,0,3.21229,0,0,0,3.66206,0,0
2.98234,0,0,3.036,0,0,0,4.11854,0,0
4.53822,0,0,3.99446,0,0,0,5.74582,0,0
2.80403,0,0,2.62875,0,0,0,5.4022,0,0
1.46953,0,0,2.48478,0,0,0,5.22354,0,0
1.65407,0,0,4.52218,0,0,0,6.64965,0,0
0.959147,0,0,4.15842,0,0,0,5.64618,0,0
1.00221,0,0,4.91826,0,0,0,5.84735,0,0
0.219143,0,0,4.70847,0,0,0,5.51506,0,0
0,0,0,4.44403,0,0,0,5.97831,0,0
0,0,0,4.53218,0,0,0,6.82359,0,0
0,0,0,4.1026,0,0,0,6.74441,0,0
0,0,0,4.20191,0,0,0,8.71735,0,0
1.34253,0,0,3.37742,0,0,0,10.8305,0,0
1.47777,0,0,3.18996,0,0,0,9.73216,0,0
1.0801,0,0,2.51827,0,0,0,9.7457,0,0
1.04528,0,0,2.69457,0,0,0,10.0418,0,0
0,0,0,2.52944,0,0,0,10.2881,0,0
0,0,0,3.06949,0,0,0,10.7718,0,0
0,0,0,2.24383,0,0,0,10.0509,0,0
0,0,0,1.63796,0,0,0,10.2746,0,0
0,0,0,1.04325,0,0,0,10.3379,0,0
0,0,0,2.2215,0,0,0,10.5707,0,0
0,0,0,1.72611,0,0,0,10.982,0,0
0,0,0,2.45362,0,0,0,12.0216,0,0
0,0,0,2.37664,0,0,0,11.4635,0,0
0,0,0,1.48516,0,0,0,11.4567,0,0
0,0,0,0.670664,0,0,0,11.2398,0,0
0,0,0,0.505532,0,0,0,11.1314,0,0
0,0,0,0,0,0,0,10.4986,0,0
0,0,0,0,0,0,0,9.76852,0,0
0,0,0.293157,0.164104,0,0,0,9.2985,0,0
0,0,0,0,0,0,0,7.49273,0,0
0,0,0,0,0,0,0,8.08489,0,0
0,0,0,0,0,0,0,7.77307,0,0
0,0,0,0,0,0,0,9.10426,0,0
0,0,0.552456,0,0,0,0,9.33487,0,0
0.418353,0,0.278461,0,0,0,0,9.44112,0,0
0,0,0,0,0,0,0,9.33266,0,0
0,0,0,0,0,0,0,8.3835,0,0
0,0,0,0,0,0,0,8.08064,0,0
0,0,0,0,0,0,0,8.04224,0,0
0,0,0,0,0,0,0,7.59693,0,0
0,0,0,0,0,0,0,7.2127,0,0
0,0,0,0,0,0,0,6.76739,0,0
0,0,0,0,0,0,0,7.09952,0,0
0,0,0,0,0,0,0,6.40787,0,0
0.110656,0,0,0,0,0,0,7.16957,0,0
1.11309,0,0,0,0,0,0,7.98777,0,0
0.760496,0,0,0,0,0,0,7.50862,0,0
1.19097,0,0,0,0,0,0,7.63975,0,0
1.15616,0,0,0,0,0,0,7.2149,0,0
1.28939,0,0,0,0,0,0,7.16973,0,0
1.57637,0,0,0,0,0,0,7.51775,0,0
1.18071,0,0,0,0,0,0,6.38096,0,0
1.90844,0,0,0,0,0,0,6.89175,0,0
2.29786,0,0,0,0,0,0,7.22167,0,0
4.07915,0,0,0,0,0,0,8.18894,0,0
5.19832,0,0,0,0,0,0,8.65219,0,0
5.24139,0,0,0,0,0,0,9.33471,0,0
5.50583,0,0,0,0,0,0,9.08616,0,0
6.16996,0,0,0,0,0,0,8.90986,0,0
5.89324,0,0,0,0,0,0,8.28386,0,0
6.82182,0,0,0,0,0,0,8.7246,0,0
8.03537,0,0,0,0,0,0,9.60608,0,0
7.53727,0,0,0,0,0,0,9.09309,0,0
8.13176,0,0,0,0,0,0,10.4627,0,0
8.81239,0,0,1.73078,0,0,0,11.3555,0,0
9.26541,0,0,1.1584,0,0,0,11.0188,0,0
9.32076,0,0,0.81697,0,0,0,10.5013,0,0
9.76351,0,0,0,0,0,0,10.7341,0,0
9.48478,0,0,0.531364,0,0,0,11.3014,0,0
9.5053,0,0,0.619513,0,0,0,11.7375,0,0
9.76773,0,0,2.16152,0,0,0,12.8337,0,0
9.65503,0,0,2.36015,0,0,0,13.566,0,0
10.8583,0,0,2.64692,0,0,0,14.4542,0,0
11.0839,0,0,3.40793,0,0,0,15.4465,0,0
11.3812,0,0,3.02301,0,0,0,15.9573,0,0
11.3914,0,0,2.04338,0,0,0,16.6398,0,0
11.578,0.899073,0,2.06571,0,0,0,16.5811,0,0
12.2361,2.99211,0,0.492546,0,0,0,17.7451,0,0
11.3711,2.48574,0,0.680007,0,0,0,17.9779,0,0
12.2198,1.43455,0,1.89175,0,0,0,18.8911,0,0
12.9557,1.72151,0,2.70741,0,0,0,19.7138,0,0
12.9865,1.39144,0,2.49879,0,0,0,19.3252,0,0
12.7877,0.356175,0,2.56461,0,0,0,18.5094,0,0
14.1673,0.378691,0,2.9507,0,0,0,18.7332,0,0
12.3634,0.896322,0,3.03885,0,0,0,18.5117,0,0
10.039,0.290543,0,2.03689,0,0,0,18.3852,0,0
9.99388,0.290543,0,1.54149,0,0,0,18.1637,0,0
8.25768,0,0,1.69546,0,0,0,17.4495,0,0
7.52794,0,0,1.35403,0,0,0,17.5648,0,0
7.1693,0,0,2.14737,0,0,0,18.6044,0,0
5.88611,0,0,1.06843,0,0,0,18.896,0,0
6.28379,0,0,1.75128,0,0,0,19.0655,0,0
5.9968,0,0,0.253934,0,0,0,19.7434,0,0
6.24072,0,0,0,0,0,0,20.1434,0,0
6.47236,0,0,0.253934,0,0,0,21.3254,0,0
7.72274,0,0,0,0,0,0,22.2294,0,0
8.65132,0,0,0.364411,0,0,0,22.7469,0,0
7.69196,0.896322,0,0.154621,0,0,0,22.3016,0,0
6.63015,1.4524,0,0.638852,0,0,0,21.8722,0,0
6.08898,1.0998,0,0.946787,0,0,0,21.4247,0,0
5.51702,0.735954,0,0.483717,0,0,0,20.941,0,0
5.07427,1.25358,0,0.736997,0,0,0,20.3398,0,0
4.81184,0,0,0.350911,0,0,0,19.6347,0,0
3.81967,0,0,0,0,0,0,18.6402,0,0
3.73354,0,0,0,0,0,0,17.7632,0,0
3.59004,0,0,0,0,0,0,17.6616,0,0
3.65767,0,0,0,0,0,0,17.5304,0,0
3.49365,0,0,0,0,0,0,17.0897,0,0
2.75566,0,0,0,0,0,0,16.2896,0,0
2.29238,0,0,0,0,0,0,15.2726,0,0
2.69005,0,0,0,0,0,0,14.5946,0,0
2.88889,0,0,0,0,0,0,14.3664,0,0
3.23122,0,0,0,0,0,0,14.9856,0,0
2.91143,0,0,0,0,0,0,14.7845,0,0
3.05492,0,0,0,0,0,0,15.1709,0,0
2.47069,0,0,0,0,0,0,14.9765,0,0
3.11228,0,0,0,0,0,0,16.52,0,0
3.32138,0,0,0,0,0,0,16.3415,0,0
3.71081,0,0,0,0,0,0,16.1856,0,0
2.37429,0,0,0,0,0,0,15.6002,0,0
1.0583,0,0,0,0,0,0,14.6848,0,0
2.30264,0.166701,0,0,0,0,0,15.8286,0,0
2.68602,2.55137,0,0,0,0,0,16.1405,0,0
1.59141,2.54011,0,0,0,0,0,15.1868,0,0
1.1569,1.78055,0,0,0,0,0,15.8355,0,0
1.29013,1.78055,0,0,0,0,0,15.7089,0,0
1.53203,0.932848,0,0,0,0,0,16.0932,0,0
2.60209,2.06752,0,0,0,0,0,17.2029,0,0
2.83373,1.81433,0,0.394401,0,0,0,17.7272,0,0
3.02029,2.38166,0,0.658845,0,0,0,17.9284,0,0
3.76029,2.30477,0,1.67197,0,0,0,18.4075,0,0
3.52865,2.98744,0,1.82593,0,0,0,18.4527,0,0
3.25395,2.11722,0,0.889796,0,0,0,18.2899,0,0
3.75828,2.92181,0,2.61927,0,0,0,18.9364,0,0
4.50855,3.23596,0,3.47842,0,0,0,18.9274,0,0
4.71966,3.48914,0,2.97186,0,0,0,19.0042,0,0
4.14367,3.57729,0,2.72974,0,0,0,18.5862,0,0
4.88368,3.627,0,3.32445,0,0,0,18.5591,0,0
5.28135,3.37381,0,2.34482,0,0,0,18.4823,0,0
5.68929,4.02929,0,2.4553,0,0,0,18.9298,0,0
5.70157,2.72959,0,2.84022,0,0,0,17.9377,0,0
5.31416,1.44114,0,1.84943,0,0,0,17.906,0,0
4.59468,1.40269,0,2.19086,0,0,0,18.1591,0,0
4.7915,1.93158,0,2.38948,0,0,0,18.9728,0,0
4.11912,1.0998,0,1.77245,0,0,0,18.5772,0,0
3.56567,0.152692,0,1.1889,0,0,0,18.4506,0,0
4.37128,0.934767,0,2.69742,0,0,0,18.3671,0,0
4.49224,1.11106,0,2.87371,0,0,0,18.9344,0,0
4.70134,2.10788,0,3.39144,0,0,0,18.801,0,0
4.45943,1.75529,0,2.70858,0,0,0,18.8213,0,0
5.04568,1.71684,0,2.55461,0,0,0,18.6812,0,0
5.36547,0.780987,0,3.23747,0,0,0,18.7559,0,0
4.61722,0,0,1.76128,0,0,0,16.8122,0,0
4.2769,0,0,1.0561,0,0,0,16.3217,0,0
4.53109,0,0,0.825145,0,0,0,16.2517,0,0
5.21776,0,0,0.494881,0,0,0,16.5681,0,0
5.46993,0,0,2.01456,0,0,0,17.5399,0,0
5.80199,0,0,0.935622,0,0,0,17.445,0,0
5.92496,0,0,0.417898,0,0,0,17.1624,0,0
4.98814,0,0,0,0,0,0,17.0584,0,0
5.26486,0,0,0,0,0,0,16.6222,0,0
4.613,0,0,0,0,0,0,16.2877,0,0
4.84867,0,0,0,0,0,0,16.152,0,0
4.53915,0,0,0,0,0,0,16.1656,0,0
4.39767,0,0,0,0,0,0,15.7881,0,0
5.32625,0,0,0,0,0,0,16.4073,0,0
4.97567,0,0,0,0,0,0,15.2592,0,0
4.95515,0,0,0,0,0,0,14.9134,0,0
5.44097,0,0,0,0,0,0,15.5824,0,0
5.04329,0,0,0,0,0,0,15.2795,0,0
6.1051,0,0,0,0,0,0,16.0569,0,0
8.34967,0,0,0,0,0,0,17.1305,0,0
10.0511,0.311141,0,0,0,0,0,18.9046,0,0
11.0165,0.0851415,0,0,0,0,0,18.7237,0,0
11.2378,0.0851415,0,0,0,0,0,18.7554,0,0
11.1865,0,0,0,0,0,0,18.5383,0,0
11.453,0,0,0,0,0,0,18.014,0,0
11.3751,0,0,0,0,0,0,18.2603,0,0
11.9368,0.629958,0,0,0,0,0,19.2887,0,0
11.5945,0.883144,0,0,0,0,0,19.4288,0,0
10.9754,0.492107,0,0,0,0,0,19.4807,0,0
9.89308,0,0,0,0,0,0,18.9767,0,0
9.03213,0,0,0,0,0,0,18.6512,0,0
8.8661,0,0,0,0,0,0,19.0241,0,0
8.73488,0,0,0,0,0,0,18.615,0,0
7.93953,0,0,0,0,0,0,18.6036,0,0
7.74271,0,0,0,0,0,0,18.764,0,0
7.79805,0,0,0,0,0,0,18.9539,0,0
8.87013,0,0,0,0,0,0,18.7121,0,0
8.72663,0,0,0,0,0,0,17.9844,0,0
10.2743,0,0,0,0,0,0,17.5528,0,0
9.86431,0,0,0,0,0,0,17.0895,0,0
10.0857,0,0,0,0,0,0,16.4568,0,0
9.2678,0,0,0,0,0,0,16.572,0,0
9.56505,0,0,0,0,0,0,16.7664,0,0
8.80049,0,0,0,0,0,0,17.4489,0,0
7.93953,0,0,0,0,0,0,17.2997,0,0
7.7407,0,0,0,0,0,0,17.1483,0,0
7.48651,0,0,0,0,0,0,17.0036,0,0
7.24058,0,0,0,0,0,0,16.798,0,0
6.34279,0,0,0,0,0,0,17.537,0,0
6.17676,0,0,0,0,0,0,16.8478,0,0
5.445,0,0,0,0,0,0,16.4727,0,0
5.10065,0,0,0,0,0,0,17.1168,0,0
5.46351,0,0,0,0,0,0,18.057,0,0
5.60499,0,0,0,0,0,0,18.6175,0,0
4.75228,0,0,0,0,0,0,18.6424,0,0
4.75026,0.134845,0,0,0,0,0,19.1147,0,0
4.36285,0,0,0,0,0,0,19.6842,0,0
5.12338,0,0,0,0,0,0,20.586,0,0
4.84666,0,0,0,0,0,0,20.9589,0,0
4.90823,0,0,0,0,0,0,21.3658,0,0
5.39204,0,0,0,0,0,0,21.9128,0,0
3.49604,1.4524,0,0,0,0,0,21.5039,0,0
2.73148,2.14632,0,0,0,0,0,21.3005,0,0
2.13698,1.61744,0,0,0,0,0,21.7276,0,0
1.2883,1.12699,0,0,0,0,0,21.1873,0,0
1.43179,1.98596,0,0,0,0,0,21.2122,0,0
1.47486,1.60618,0,0,0,0,0,22.0845,0,0
1.55275,0.747212,0,0,0,0,0,23.5716,0,0
1.73106,0.91225,0,0,0,0,0,25.0473,0,0
0.429361,0,0,0,0,0,0,25.185,0,0
0.453917,0,0,0,0,0,0,26.4279,0,0
0.798262,0,0,0,0,0,0,26.1069,0,0
0.203766,0,0,0,0,0,0,26.4074,0,0
0,0,0,0,0,0,0,26.3599,0,0
0.439437,0,0,0,0,0,0,26.335,0,0
0,0,0,0,0,0,0,25.0174,0,0
0.310238,0,0,0,0,0,0,24.6626,0,0
0,0,0,0,0,0,0,23.6004,0,0
0,0,0,0,0,0,0,22.1991,0,0
0.0723649,0,0,0,0,0,0,20.5742,0.528537,0
0,0,0,0,0,0,0,20.3482,1.13105,0
0,0.110409,0,0,0,0,0,19.6611,1.79605,0
0,0,0,0,0,0,0,18.6779,0.914564,0
0,0,0,0,0,0,0,18.5197,2.17093,0
0,0,0,0,0,0,0,17.2089,1.767,0
0,0,0,0,0,0,0,15.9296,1.99125,0
0,0,0,0,0,0,0,14.2255,0.959142,0
0,0,0,0,0,0,0,13.5046,0.694698,0
0,0,0,0,0,0,0,12.1577,1.0841,0
0,0,0,0,0,0,0,10.0604,0.944619,0
0,0,0,0,0,0,0,9.24908,1.59847,0
0,0,0,0,0,0,0,7.04553,0,0
0,0,0,0,0,0,0,5.5201,1.10639,0
0,0,0,0,0,0,0,3.96066,0,0
0,0,0,0,0,0,0,2.29278,0,0
0,0,0,0,0,0,0,0.704065,0,0
0,0,0,0,0,0,0,0.206973,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0486144,0
0,0,0,0,0,0,0,0,1.78253,0
0,0,0,0,0,0,0,0,1.75686,0
0,0,0,0,0,0,0,0,2.0436,0
0,0,0,0.669496,0,0,0,0,3.32563,0
0,0,0,0,0,0,0,0,5.07069,0
0,0,0,0,0,0,0,0,3.19729,0
0,0,0,0,0,0,0,0,3.08347,0
0,0,0,0,0,0,0,0,3.33339,0
0,0,0,0.931605,0,0,0,0,3.33339,0
0,0,0,1.41584,0,0,0,0,3.1571,0
0,0,0,2.93552,0,0,0,0,3.83662,0
0,0,0,3.59604,0,0,0,0,4.40232,0
0,0,0,0.622502,0,0,0,0,3.79642,0
0,0,0,0.435041,0,0,0,0,3.92138,0
0,0,0,0,0,0,0,0,3.30435,0
0,0,0,0,0,0,0,0,4.08316,0
0,0,0,0,0,0,0,0,2.9629,0
0,0,0,0,0,0,0,0,2.45968,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.59272,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.525525,0,0,0,0,0,0
0,0,0,0.68066,0,0,0,0,0,0
0,0,0,0.284578,0,0,0,0,0,0
0,0,0,0.241087,0,0,0,0.649759,0,0
0,0,0,0,0,0,0,0.864463,0,0
0,0,0,0,0,0,0,2.19345,0,0
0,0,0,0,0,0,0,3.97436,0,0
0,0,0,0,0,0,0,4.13255,0,0
1.41052,0,0,0,0,0,0,5.54969,0,0
